cellid,MostSensitive
14935,claypct
14936,claypct
14937,bulkdens
14938,soilph
14939,soilph
14940,soilph
14941,soilph
14942,soilph
14943,soilph
14944,soilph
14945,soilph
14946,soilph
14947,soilph
14948,soilph
14950,soilph
14951,bulkdens
14952,soilph
14953,soilph
14954,bulkdens
14955,soilph
14956,soilph
14957,soilph
14958,soilph
14959,soilph
14960,soilph
14961,soilph
14962,soilph
14963,soilph
14964,bulkdens
14965,temp_p3
14966,temp_p3
14967,temp_p3
14968,soilph
14969,bulkdens
14970,bulkdens
14971,bulkdens
14972,soilph
14973,bulkdens
14974,soilph
14975,soilph
14976,soilph
14977,soilph
14978,soilph
14979,soilph
14980,soilph
14981,soilph
14982,soilph
14983,soilph
14985,soilph
14986,soilph
14987,soilph
14988,soilph
14989,bulkdens
14990,soilph
14991,soilph
14992,bulkdens
14993,soilph
14994,soilph
14995,soilph
14996,temp_p1
14997,bulkdens
14998,soilph
14999,acidity
15000,temp_p3
15001,temp_p3
15002,temp_p3
15003,soilph
15004,bulkdens
15005,bulkdens
15006,bulkdens
15007,bulkdens
15008,bulkdens
15009,soilph
15010,bulkdens
15011,bulkdens
15012,soilph
15013,soilph
15014,soilph
15015,soilph
15016,soilph
15017,soilph
15018,soilph
15019,soilph
15020,soilph
15021,bulkdens
15022,soilph
15023,soilph
15024,soilph
15025,bulkdens
15026,soilph
15027,soilph
15028,soilph
15029,bulkdens
15030,temp_p2
15031,soilph
15032,temp_p2
15033,soilph
15034,soilph
15035,soilph
15036,temp_p3
15037,temp_p2
15038,soilph
15039,soilph
15040,soilph
15041,soilph
15042,bulkdens
15043,bulkdens
15044,bulkdens
15045,bulkdens
15046,temp_p3
15047,bulkdens
15048,bulkdens
15049,bulkdens
15050,soilph
15051,bulkdens
15052,soilph
15053,soilph
15054,soilph
15055,soilph
15056,soilph
15057,soilph
15058,soilph
15059,soilph
15060,soilph
15062,soilph
15063,soilph
15064,bulkdens
15065,bulkdens
15066,bulkdens
15067,soilph
15068,soilph
15069,bulkdens
15070,soilph
15071,soilph
15072,temp_p2
15073,temp_p2
15074,soilph
15075,soilph
15076,temp_p3
15077,temp_p2
15078,bulkdens
15079,soilph
15080,bulkdens
15081,bulkdens
15082,bulkdens
15083,bulkdens
15084,bulkdens
15085,bulkdens
15086,soilph
15087,soilph
15088,soilph
15089,soilph
15090,soilph
15091,soilph
15092,soilph
15093,soilph
15094,soilph
15095,soilph
15096,bulkdens
15097,bulkdens
15098,temp_p1
15099,soilph
15100,soilph
15101,bulkdens
15102,acidity
15103,soilph
15104,soilph
15105,soilph
15106,soilph
15107,soilph
15108,soilph
15109,soilph
15110,soilph
15111,soilph
15112,soilph
15113,soilph
15114,soilph
15115,soilph
15116,soilph
15117,soilph
15118,bulkdens
15119,bulkdens
15120,temp_p1
15121,soilph
15122,soilph
15123,bulkdens
15124,soilph
15125,soilph
15126,soilph
15127,soilph
15128,soilph
15129,soilph
15130,soilph
15131,soilph
15133,soilph
15134,soilph
15135,bulkdens
15136,bulkdens
15137,soilph
15138,soilph
15139,bulkdens
15140,temp_p1
15141,bulkdens
15142,soilph
15143,soilph
15144,soilph
15145,soilph
15146,soilph
15147,soilph
15148,soilph
15149,soilph
15150,soilph
15151,soilph
15152,soilph
15153,soilph
15154,soilph
15155,soilph
15156,soilph
15157,soilph
15158,bulkdens
15159,bulkdens
15160,bulkdens
15161,soilph
15162,bulkdens
15163,soilph
15164,soilph
15165,soilph
15166,soilph
15167,soilph
15168,bulkdens
15169,soilph
15170,soilph
15171,soilph
15172,soilph
15173,temp_p3
15174,soilph
15175,bulkdens
15176,bulkdens
15177,soilph
15178,bulkdens
15179,temp_p1
15180,temp_p2
15181,bulkdens
15182,soilph
15183,soilph
15184,temp_p3
15185,temp_p1
15186,soilph
15187,soilph
15188,soilph
15189,temp_p3
15190,temp_p3
15191,bulkdens
15192,bulkdens
15193,soilph
15194,bulkdens
15195,bulkdens
15196,bulkdens
15197,bulkdens
15198,temp_p3
15199,soilph
15200,soilph
15201,soilph
15202,soilph
15203,soilph
15204,soilph
15205,soilph
15206,bulkdens
15207,soilph
15208,soilph
15209,bulkdens
15210,bulkdens
15211,bulkdens
15212,bulkdens
15213,bulkdens
15214,soilph
15215,soilph
15216,soilph
15217,temp_p2
15218,temp_p2
15219,temp_p3
15220,soilph
15221,temp_p3
15222,temp_p3
15223,temp_p1
15224,temp_p3
15225,soilph
15226,soilph
15227,soilph
15228,soilph
15229,temp_p3
15230,bulkdens
15231,soilph
15232,bulkdens
15233,soilph
15234,soilph
15235,bulkdens
15236,bulkdens
15237,temp_p1
15238,temp_p3
15239,soilph
15240,soilph
15241,soilph
15242,soilph
15243,soilph
15244,soilph
15245,soilph
15246,soilph
15247,soilph
15248,soilph
15249,soilph
15250,soilph
15251,bulkdens
15252,temp_p3
15253,bulkdens
15254,bulkdens
15255,soilph
15256,soilph
15257,temp_p2
15258,temp_p2
15259,temp_p2
15260,temp_p2
15261,soilph
15262,soilph
15263,soilph
15264,soilph
15265,soilph
15266,soilph
15267,soilph
15268,soilph
15269,soilph
15270,soilph
15271,temp_p1
15272,soilph
15273,soilph
15274,temp_p3
15275,temp_p1
15276,soilph
15277,soilph
15278,temp_p3
15279,soilph
15280,soilph
15281,soilph
15282,soilph
15283,bulkdens
15284,soilph
15285,soilph
15286,soilph
15287,soilph
15288,soilph
15289,soilph
15290,bulkdens
15291,temp_p3
15292,bulkdens
15293,bulkdens
15294,bulkdens
15295,bulkdens
15296,temp_p2
15297,temp_p2
15298,temp_p2
15299,bulkdens
15300,bulkdens
15301,soilph
15302,soilph
15303,bulkdens
15304,temp_p2
15305,bulkdens
15306,temp_p1
15307,soilph
15308,soilph
15309,soilph
15310,soilph
15311,soilph
15312,soilph
15313,soilph
15314,soilph
15315,bulkdens
15316,soilph
15317,soilph
15318,soilph
15319,bulkdens
15320,soilph
15321,soilph
15322,soilph
15323,soilph
15324,bulkdens
15325,temp_p2
15326,bulkdens
15327,bulkdens
15328,bulkdens
15329,bulkdens
15330,temp_p2
15331,bulkdens
15332,temp_p3
15333,bulkdens
15334,bulkdens
15335,soilph
15336,temp_p2
15337,soilph
15338,soilph
15339,bulkdens
15340,soilph
15341,soilph
15342,soilph
15343,bulkdens
15344,temp_p1
15345,soilph
15346,soilph
15347,bulkdens
15348,bulkdens
15349,bulkdens
15350,soilph
15351,soilph
15352,soilph
15353,soilph
15354,temp_p1
15355,soilph
15356,soilph
15357,soilph
15358,bulkdens
15359,temp_p1
15360,bulkdens
15361,temp_p2
15362,temp_p2
15363,bulkdens
15364,bulkdens
15365,temp_p2
15366,temp_p2
15367,bulkdens
15368,soilph
15369,temp_p3
15370,soilph
15371,soilph
15372,soilph
15373,temp_p1
15374,bulkdens
15375,soilph
15376,temp_p3
15377,soilph
15378,soilph
15379,soilph
15380,soilph
15381,bulkdens
15382,bulkdens
15383,bulkdens
15384,soilph
15385,soilph
15386,soilph
15387,soilph
15388,soilph
15389,soilph
15390,soilph
15391,temp_p1
15392,bulkdens
15393,bulkdens
15394,bulkdens
15395,soilph
15396,temp_p2
15397,bulkdens
15398,temp_p3
15399,temp_p1
15400,bulkdens
15401,soilph
15402,bulkdens
15403,bulkdens
15404,soilph
15405,soilom
15406,soilph
15407,soilph
15408,temp_p1
15409,soilph
15410,claypct
15411,soilph
15412,bulkdens
15413,bulkdens
15414,soilph
15415,soilph
15416,soilph
15417,soilph
15418,soilph
15419,soilph
15420,soilph
15421,temp_p1
15422,bulkdens
15423,soilph
15424,soilph
15425,temp_p2
15426,soilph
15427,temp_p1
15428,bulkdens
15429,bulkdens
15430,claypct
15431,bulkdens
15432,soilph
15433,soilph
15434,soilph
15435,soilph
15436,soilph
15437,soilph
15438,soilph
15439,bulkdens
15440,claypct
15441,bulkdens
15442,soilph
15443,soilph
15444,temp_p1
15445,temp_p1
15446,soilph
15447,soilph
15448,temp_p1
15449,bulkdens
15450,bulkdens
15451,soilph
15452,soilph
15453,temp_p2
15454,soilph
15455,soilph
15456,temp_p1
15457,temp_p1
15458,bulkdens
15459,bulkdens
15460,bulkdens
15461,bulkdens
15462,soilph
15463,soilph
15464,soilph
15465,soilph
15466,soilph
15467,soilph
15468,soilph
15469,soilph
15470,soilph
15471,soilph
15472,soilph
15473,temp_p2
15474,soilph
15475,bulkdens
15476,soilph
15477,soilph
15478,soilph
15479,claypct
15480,soilph
15481,soilph
15482,soilph
15483,soilph
15484,soilph
15485,bulkdens
15486,soilph
15487,soilph
15488,temp_p1
15489,temp_p1
15490,soilph
15491,elevm
15492,soilph
15493,bulkdens
15494,soilph
15495,soilcec
15496,claypct
15497,elevm
15498,soilph
15499,soilph
15500,soilph
15501,soilph
15502,soilph
15503,soilph
15504,soilph
15505,soilph
15506,soilph
15507,soilph
15508,temp_p2
15509,soilph
15510,soilph
15511,soilph
15512,claypct
15513,soilph
15514,soilph
15515,soilph
15516,soilph
15517,temp_p1
15518,soilph
15519,temp_p1
15520,bulkdens
15521,bulkdens
15522,soilph
15523,soilph
15524,soilph
15525,soilph
15526,soilph
15527,soilph
15528,soilph
15529,soilph
15530,soilph
15531,soilph
15532,soilph
15533,soilph
15534,soilph
15535,soilph
15536,soilph
15537,soilph
15538,soilph
15539,bulkdens
15540,temp_p1
15541,soilph
15542,soilph
15543,claypct
15544,soilph
15545,soilph
15546,soilph
15547,soilph
15548,soilph
15549,soilph
15550,soilph
15551,bulkdens
15552,bulkdens
15553,bulkdens
15554,soilph
15555,soilph
15556,soilph
15557,soilph
15558,soilph
15559,soilph
15560,soilph
15561,soilph
15562,soilph
15563,soilph
15564,soilph
15565,soilph
15566,soilph
15567,soilph
15568,soilph
15569,acidity
15570,soilph
15571,soilph
15572,acidity
15573,soilph
15574,soilph
15575,claypct
15576,soilph
15577,soilph
15578,temp_p1
15579,soilph
15580,soilph
15581,soilph
15582,soilph
15583,soilph
15584,soilph
15585,soilph
15586,soilph
15587,soilph
15588,soilph
15589,soilph
15590,soilph
15591,soilph
15592,soilph
15593,soilph
15594,soilph
15595,soilph
15596,soilph
15597,soilph
15598,soilph
15599,soilph
15600,soilph
15601,soilph
15602,soilph
15603,soilph
15604,soilph
15605,temp_p2
15606,temp_p2
15607,soilph
15608,soilph
15609,soilph
15610,soilph
15611,soilph
15612,soilph
15613,soilph
15614,soilph
15615,elevm
15616,temp_p3
15617,elevm
15618,soilph
15619,elevm
15620,soilph
15621,bulkdens
15622,temp_p1
15623,soilph
15624,soilph
15625,soilph
15626,soilph
15627,soilph
15628,soilph
15629,soilph
15630,soilph
15631,soilph
15632,bulkdens
15633,bulkdens
15634,bulkdens
15635,claypct
15636,soilph
15637,soilph
15638,soilph
15639,bulkdens
15640,soilph
15641,soilph
15642,soilph
15643,soilph
15644,soilph
15645,soilph
15646,soilph
15647,bulkdens
15648,temp_p3
15649,temp_p3
15650,bulkdens
15651,bulkdens
15652,elevm
15653,elevm
15654,soilph
15655,soilph
15656,soilph
15657,soilph
15658,soilph
15659,soilph
15660,soilph
15661,soilph
15662,soilph
15663,soilph
15664,soilph
15665,soilph
15666,bulkdens
15667,bulkdens
15668,bulkdens
15669,bulkdens
15670,soilph
15671,claypct
15672,temp_p3
15673,soilph
15674,bulkdens
15675,temp_p1
15676,soilph
15677,soilph
15678,soilph
15679,soilph
15680,soilph
15681,soilph
15682,bulkdens
15683,bulkdens
15684,temp_p3
15685,bulkdens
15686,bulkdens
15687,elevm
15688,elevm
15689,temp_p3
15690,elevm
15691,soilph
15692,soilph
15693,soilph
15694,soilph
15695,soilph
15696,soilph
15697,soilph
15698,bulkdens
15699,soilph
15700,soilph
15701,bulkdens
15702,bulkdens
15703,bulkdens
15704,bulkdens
15705,soilph
15706,bulkdens
15707,claypct
15708,soilph
15709,acidity
15710,soilph
15711,bulkdens
15712,soilph
15713,soilph
15714,soilph
15715,soilph
15716,bulkdens
15717,bulkdens
15718,bulkdens
15719,temp_p3
15720,elevm
15721,temp_p3
15722,temp_p3
15723,bulkdens
15724,temp_p3
15725,elevm
15726,elevm
15727,elevm
15728,elevm
15729,soilph
15730,soilph
15731,soilph
15732,soilph
15733,soilph
15734,soilph
15735,soilph
15736,soilph
15737,soilph
15738,soilph
15739,soilph
15740,soilph
15741,soilph
15742,soilph
15743,soilph
15744,temp_p3
15745,claypct
15746,temp_p3
15747,temp_p3
15748,soilph
15749,soilph
15750,soilph
15751,soilph
15752,soilph
15753,soilph
15754,bulkdens
15755,bulkdens
15756,elevm
15757,bulkdens
15758,bulkdens
15759,bulkdens
15760,elevm
15761,bulkdens
15762,bulkdens
15763,temp_p3
15764,elevm
15765,temp_p3
15766,soilph
15767,soilph
15768,soilph
15769,soilph
15770,soilph
15771,soilph
15772,soilph
15773,soilph
15774,soilph
15775,soilph
15776,soilph
15777,soilph
15778,soilph
15779,soilph
15780,soilph
15781,soilph
15782,soilph
15783,soilph
15784,acidity
15785,soilph
15786,soilph
15787,soilph
15788,soilph
15789,soilph
15790,bulkdens
15791,bulkdens
15792,temp_p3
15793,temp_p3
15794,bulkdens
15795,elevm
15796,elevm
15797,temp_p1
15798,bulkdens
15799,temp_p2
15800,temp_p3
15801,soilph
15802,soilph
15803,soilph
15804,soilph
15805,soilph
15806,soilph
15807,soilph
15808,temp_p1
15809,soilph
15810,soilph
15811,soilph
15812,soilph
15813,soilph
15814,soilph
15815,soilph
15816,bulkdens
15817,soilph
15818,soilph
15819,soilph
15820,soilph
15821,soilph
15822,temp_p2
15823,soilph
15824,soilph
15825,soilph
15826,soilph
15827,elevm
15828,bulkdens
15829,elevm
15830,temp_p3
15831,bulkdens
15832,elevm
15833,bulkdens
15834,bulkdens
15835,temp_p1
15836,bulkdens
15837,temp_p3
15838,temp_p3
15839,temp_p3
15840,temp_p3
15841,soilph
15842,soilph
15843,elevm
15844,elevm
15845,bulkdens
15846,temp_p3
15847,soilph
15848,soilph
15849,soilph
15850,soilph
15851,soilph
15852,soilph
15853,soilph
15854,bulkdens
15855,bulkdens
15856,soilph
15857,soilph
15858,soilph
15859,soilph
15860,soilph
15861,soilph
15862,soilph
15863,soilph
15864,temp_p1
15865,elevm
15866,temp_p3
15867,elevm
15868,bulkdens
15869,temp_p1
15870,temp_p1
15871,bulkdens
15872,elevm
15873,temp_p3
15874,elevm
15875,elevm
15876,elevm
15877,soilph
15878,soilph
15879,soilph
15880,soilph
15881,soilph
15882,soilph
15883,bulkdens
15884,soilph
15885,bulkdens
15886,bulkdens
15887,soilph
15888,soilph
15889,soilph
15890,bulkdens
15891,soilph
15892,soilph
15893,soilph
15894,soilph
15895,bulkdens
15896,elevm
15897,elevm
15898,bulkdens
15899,temp_p1
15900,bulkdens
15901,bulkdens
15902,bulkdens
15903,bulkdens
15904,bulkdens
15905,elevm
15906,bulkdens
15907,soilph
15908,soilph
15909,soilph
15910,soilph
15911,soilph
15912,temp_p3
15913,soilph
15914,soilph
15915,soilph
15916,temp_p3
15917,temp_p3
15918,soilph
15919,soilph
15920,temp_p1
15921,temp_p1
15922,temp_p2
15923,temp_p1
15924,temp_p1
15925,temp_p2
15926,bulkdens
15927,bulkdens
15928,bulkdens
15929,elevm
15930,temp_p3
15931,soilph
15932,soilph
15933,soilph
15934,soilph
15935,soilph
15936,bulkdens
15937,soilph
15938,soilph
15939,bulkdens
15940,soilph
15941,soilph
15942,soilph
15943,soilph
15944,soilph
15945,soilph
15946,acidity
15947,bulkdens
15948,soilph
15949,bulkdens
15950,bulkdens
15951,temp_p1
15952,bulkdens
15953,elevm
15954,bulkdens
15955,bulkdens
15956,elevm
15957,elevm
15958,soilph
15959,soilph
15960,soilph
15961,soilph
15962,soilph
15963,soilph
15964,soilph
15965,soilph
15966,soilph
15967,temp_p3
15968,bulkdens
15969,soilph
15970,soilph
15971,soilph
15972,soilph
15973,bulkdens
15974,bulkdens
15975,bulkdens
15976,elevm
15977,elevm
15978,bulkdens
15979,elevm
15980,bulkdens
15981,bulkdens
15982,temp_p3
15983,bulkdens
15984,bulkdens
15985,soilph
15986,soilph
15987,soilph
15988,soilph
15989,temp_p3
15990,elevm
15991,temp_p2
15992,bulkdens
15993,soilph
15994,soilph
15995,soilph
15996,temp_p1
15997,temp_p1
15998,elevm
15999,elevm
16000,elevm
16001,elevm
16002,temp_p1
16003,bulkdens
16004,bulkdens
16005,bulkdens
16006,soilph
16007,soilph
16008,soilph
16009,soilph
16010,soilcec
16011,soilph
16012,soilph
16013,soilph
16014,temp_p2
16015,soilph
16016,soilph
16017,soilph
16018,soilph
16019,temp_p1
16020,bulkdens
16021,temp_p1
16022,temp_p1
16023,bulkdens
16024,elevm
16025,temp_p1
16026,bulkdens
16027,bulkdens
16028,soilph
16029,soilph
16030,soilph
16031,soilcec
16032,soilcec
16033,soilph
16034,temp_p3
16035,soilph
16036,soilph
16037,temp_p2
16038,soilph
16039,soilph
16040,soilph
16041,elevm
16042,elevm
16043,bulkdens
16044,elevm
16045,temp_p3
16046,bulkdens
16047,bulkdens
16048,bulkdens
16049,bulkdens
16050,bulkdens
16051,bulkdens
16052,temp_p1
16053,bulkdens
16054,soilph
16055,temp_p2
16056,precip_p1
16057,soilph
16058,soilph
16059,soilph
16060,soilph
16061,soilph
16062,temp_p3
16063,soilph
16064,acidity
16065,soilph
16066,soilph
16067,bulkdens
16068,bulkdens
16069,elevm
16070,elevm
16071,bulkdens
16072,elevm
16073,bulkdens
16074,elevm
16075,bulkdens
16076,bulkdens
16077,bulkdens
16078,temp_p1
16079,temp_p1
16080,bulkdens
16081,temp_p2
16082,temp_p2
16083,soilph
16084,soilph
16085,soilph
16086,soilph
16087,soilph
16088,soilph
16089,soilph
16090,soilph
16091,soilph
16092,bulkdens
16093,soilph
16094,temp_p1
16095,temp_p1
16096,temp_p1
16097,bulkdens
16098,elevm
16099,elevm
16100,elevm
16101,bulkdens
16102,bulkdens
16103,bulkdens
16104,elevm
16105,bulkdens
16106,bulkdens
16107,bulkdens
16108,soilph
16109,soilph
16110,soilph
16111,soilph
16112,soilph
16113,soilph
16114,soilph
16115,soilph
16116,soilph
16117,elevm
16118,bulkdens
16119,bulkdens
16120,elevm
16121,elevm
16122,bulkdens
16123,bulkdens
16124,bulkdens
16125,bulkdens
16126,bulkdens
16127,bulkdens
16128,temp_p1
16129,temp_p2
16130,soilph
16131,soilph
16132,soilph
16133,soilph
16134,temp_p1
16135,temp_p2
16136,bulkdens
16137,soiln
16138,elevm
16139,temp_p3
16140,bulkdens
16141,bulkdens
16142,soilph
16143,bulkdens
16144,temp_p1
16145,temp_p1
16146,acidity
16147,soilph
16148,soilph
16149,soilph
16150,soilph
16151,bulkdens
16152,bulkdens
16153,elevm
16154,temp_p3
16155,bulkdens
16156,soilph
16157,soilph
16158,soilph
16159,soilph
16160,acidity
16161,soilph
16162,soilph
16163,bulkdens
16164,bulkdens
16165,bulkdens
16166,bulkdens
16167,bulkdens
16168,bulkdens
